stim_id,gameID,condition,trialNum,rt,startTime,time_elapsed,layout,width,height,boxes,start_position.x,start_position.y,attempt_nInputEvents,attempt_nMovesAttempted,attempt_nMoved,attempt_nPushed,attempt_nRestart,attempt_nUndo,level_name,collection_name
6790956f96019241f9c4f67b,2084-41e72d09-9c7e-41da-b926-d925b54501e0,enjoyable,1,159491,160672.29999995232,309176,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,29,22,15,5,4,3,3,tutorial
6790956f96019241f9c4f67d,9452-adc2ff0b-2602-4162-a90b-ba6db4c203ce,enjoyable,3,44079,277884.0,305694,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,43,37,35,8,0,6,5,tutorial
6790957096019241f9c4f68b,4896-b66aacea-64dd-49d3-a2ef-7ab7dcb4dd82,difficult,2,68067,127524.30000001192,178207,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,28,25,22,3,3,0,4,tutorial
6790957096019241f9c4f68c,4716-1b2723d0-ff1a-41ed-8ea9-bceb42bd14ce,difficult,2,19758,176503.29999995232,185084,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,13,13,10,2,0,0,4,tutorial
6790957096019241f9c4f687,8829-549a72ed-1db2-424f-ba1f-171c5a187085,enjoyable,3,33533,234673.69999998808,257878,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,18,18,17,6,0,0,5,tutorial
6790956f96019241f9c4f67a,1890-81ac7e3a-a990-4e12-b54c-67a3c95550bd,enjoyable,3,48231,288488.10000002384,329986,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,17,17,17,6,0,0,5,tutorial
6790957096019241f9c4f692,4320-9a92a33e-6a72-478a-9973-6d8da20dea70,difficult,1,34672,31684.20000000298,62011,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,19,18,13,5,1,0,3,tutorial
6790956f96019241f9c4f67b,2084-41e72d09-9c7e-41da-b926-d925b54501e0,enjoyable,2,24366,320484.89999997616,333858,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,13,13,12,2,0,0,4,tutorial
6790956f96019241f9c4f682,9700-3f1fa752-1627-427b-862c-3c37ccdd3eab,enjoyable,3,83111,231535.5,311262,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,128,76,62,18,0,52,5,tutorial
6790957096019241f9c4f68c,4716-1b2723d0-ff1a-41ed-8ea9-bceb42bd14ce,difficult,3,16357,196582.39999997616,201763,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,17,17,17,6,0,0,5,tutorial
6790957096019241f9c4f692,4320-9a92a33e-6a72-478a-9973-6d8da20dea70,difficult,2,28143,66667.29999999702,90469,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,10,10,10,2,0,0,4,tutorial
6790957096019241f9c4f692,4320-9a92a33e-6a72-478a-9973-6d8da20dea70,difficult,3,26237,95125.0,117019,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,17,17,17,6,0,0,5,tutorial
6790957096019241f9c4f68b,4896-b66aacea-64dd-49d3-a2ef-7ab7dcb4dd82,difficult,3,112856,195905.60000002384,291379,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,88,86,72,14,2,0,5,tutorial
6790957096019241f9c4f695,5829-72ec2758-b054-405d-84af-93958e222f07,difficult,1,14291,21429.199999928474,29317,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,8,8,7,2,0,0,3,tutorial
6790957096019241f9c4f695,5829-72ec2758-b054-405d-84af-93958e222f07,difficult,2,16700,36039.39999997616,46333,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,10,10,10,2,0,0,4,tutorial
6790957096019241f9c4f690,1642-61ad1944-5d43-48a6-a027-842ccbac7568,difficult,1,50150,241392.80000001192,277256,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,10,10,5,2,0,0,3,tutorial
6790957096019241f9c4f68f,5653-dfcb6dfa-3014-4033-875d-85592e44c67c,difficult,1,22878,277125.0,296419,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,6,6,5,2,0,0,3,tutorial
6790957096019241f9c4f693,8498-7e0986a7-3f38-4667-9b8d-ca68dbbbee16,difficult,1,12062,214835.30000007153,223325,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,5,5,5,2,0,0,3,tutorial
6790957096019241f9c4f690,1642-61ad1944-5d43-48a6-a027-842ccbac7568,difficult,2,35078,291862.09999999404,312655,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,13,12,11,3,0,1,4,tutorial
6790957096019241f9c4f695,5829-72ec2758-b054-405d-84af-93958e222f07,difficult,3,52906,53056.699999928474,99553,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,22,22,19,6,0,0,5,tutorial
6790957096019241f9c4f68f,5653-dfcb6dfa-3014-4033-875d-85592e44c67c,difficult,2,40828,300318.0,337561,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,32,31,23,4,1,0,4,tutorial
6790957096019241f9c4f693,8498-7e0986a7-3f38-4667-9b8d-ca68dbbbee16,difficult,2,32975,227201.60000002384,256603,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,22,21,17,3,0,1,4,tutorial
6790957096019241f9c4f693,8498-7e0986a7-3f38-4667-9b8d-ca68dbbbee16,difficult,3,29137,260479.70000004768,286044,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,18,18,17,6,0,0,5,tutorial
6790957096019241f9c4f690,1642-61ad1944-5d43-48a6-a027-842ccbac7568,difficult,3,52788,327259.0,365765,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,17,17,17,6,0,0,5,tutorial
6790956f96019241f9c4f670,3592-7763f518-8340-496a-83e4-72958bed2b0a,difficult,1,20846,617817.5,635087,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,6,6,6,2,0,0,3,tutorial
6790957096019241f9c4f68f,5653-dfcb6dfa-3014-4033-875d-85592e44c67c,difficult,3,62567,341459.7000000477,400439,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,66,64,57,14,2,0,5,tutorial
6790956f96019241f9c4f670,3592-7763f518-8340-496a-83e4-72958bed2b0a,difficult,2,17844,638970.5999999978,653236,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,10,10,10,2,0,0,4,tutorial
6790957096019241f9c4f694,1596-edd316b7-6662-437d-b77f-fe95f4e07675,difficult,1,28951,210499.39999985695,236102,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,8,7,7,3,0,1,3,tutorial
6790957096019241f9c4f694,1596-edd316b7-6662-437d-b77f-fe95f4e07675,difficult,2,33233,239754.59999990463,269638,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,18,14,14,4,0,4,4,tutorial
6790956f96019241f9c4f670,3592-7763f518-8340-496a-83e4-72958bed2b0a,difficult,3,91929,657117.6999999993,745479,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,52,50,42,10,2,0,5,tutorial
6790957096019241f9c4f684,9330-ba53cf07-9a15-4ae5-931d-90e4b6d78589,enjoyable,1,134786,581188.900000006,693083,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,45,32,25,4,0,13,3,tutorial
6790957096019241f9c4f694,1596-edd316b7-6662-437d-b77f-fe95f4e07675,difficult,3,84407,273291.2999999523,354347,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,46,33,30,7,0,13,5,tutorial
6790957096019241f9c4f684,9330-ba53cf07-9a15-4ae5-931d-90e4b6d78589,enjoyable,2,26396,716279.099999994,719784,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,12,12,10,2,0,0,4,tutorial
6790957096019241f9c4f684,9330-ba53cf07-9a15-4ae5-931d-90e4b6d78589,enjoyable,3,33357,742981.6999999881,753448,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,17,17,17,6,0,0,5,tutorial
6790957096019241f9c4f691,7096-1cf9f68d-8231-4466-ae2f-3b68f74a0aad,difficult,1,28704,1039588.3999999762,1061383,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,5,5,5,2,0,0,3,tutorial
6790957096019241f9c4f691,7096-1cf9f68d-8231-4466-ae2f-3b68f74a0aad,difficult,2,16910,1068601.2000000477,1078607,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,10,10,10,2,0,0,4,tutorial
6790957096019241f9c4f691,7096-1cf9f68d-8231-4466-ae2f-3b68f74a0aad,difficult,3,33508,1085827.6000000238,1112434,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,17,17,17,6,0,0,5,tutorial
6790957096019241f9c4f69a,4091-dd377ff2-473f-452d-9abe-a2447b87041b,difficult,1,43247,76080.59999999404,105404,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,6,6,5,2,0,0,3,tutorial
6790957096019241f9c4f69a,4091-dd377ff2-473f-452d-9abe-a2447b87041b,difficult,2,17062,119635.59999999404,122780,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,10,10,10,2,0,0,4,tutorial
6790957096019241f9c4f69a,4091-dd377ff2-473f-452d-9abe-a2447b87041b,difficult,3,23083,137011.19999998808,146179,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,21,21,19,6,0,0,5,tutorial
6790957096019241f9c4f699,7955-21954200-59ed-4583-8e48-182d58899121,difficult,1,1062669,290239.2999999821,1345937,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,487,221,82,7,126,140,3,tutorial
6790957096019241f9c4f699,7955-21954200-59ed-4583-8e48-182d58899121,difficult,2,1794523,1353233.699999988,3140778,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,1225,412,213,26,366,447,4,tutorial
6790957096019241f9c4f699,7955-21954200-59ed-4583-8e48-182d58899121,difficult,3,484860,3148073.0,3625960,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,398,280,121,22,41,77,5,tutorial
6790957096019241f9c4f69c,1448-34a5ce1b-ff83-49f1-be14-374409a0736a,difficult,1,29826,184951.80000000447,210200,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,8,8,5,2,0,0,3,tutorial
6790957096019241f9c4f69c,1448-34a5ce1b-ff83-49f1-be14-374409a0736a,difficult,2,88493,215084.80000000447,298999,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,30,23,19,4,0,7,4,tutorial
6790957096019241f9c4f69d,7424-35d570a4-ff0a-4a03-90f4-f092cdaaacd4,difficult,1,9512,302028.0,307871,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,6,6,6,2,0,0,3,tutorial
6790957096019241f9c4f69d,7424-35d570a4-ff0a-4a03-90f4-f092cdaaacd4,difficult,2,10221,311849.6999999881,318395,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,10,10,10,2,0,0,4,tutorial
6790957096019241f9c4f69c,1448-34a5ce1b-ff83-49f1-be14-374409a0736a,difficult,3,34565,303881.6000000015,333869,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,17,17,17,6,0,0,5,tutorial
6790957096019241f9c4f69d,7424-35d570a4-ff0a-4a03-90f4-f092cdaaacd4,difficult,3,12339,322373.6999999881,331048,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,17,17,17,6,0,0,5,tutorial
6790957096019241f9c4f69e,0847-06f5c3fa-c904-4578-890e-c9f08089b4a2,difficult,1,66867,503737.7999999821,561314,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,5,5,5,2,0,0,3,tutorial
6790957096019241f9c4f69e,0847-06f5c3fa-c904-4578-890e-c9f08089b4a2,difficult,2,26103,570917.599999994,587724,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,13,11,11,2,0,2,4,tutorial
6790957096019241f9c4f69e,0847-06f5c3fa-c904-4578-890e-c9f08089b4a2,difficult,3,46304,597324.5,634332,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,23,22,22,7,0,1,5,tutorial
6790957096019241f9c4f6a1,2674-76bec893-9fbd-48b7-828b-b9c9de86842c,enjoyable,1,8862,56734.39999961853,63583,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,5,5,5,2,0,0,3,tutorial
6790957096019241f9c4f6a1,2674-76bec893-9fbd-48b7-828b-b9c9de86842c,enjoyable,2,36644,65903.5999994278,100532,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,34,32,27,6,2,0,4,tutorial
6790957196019241f9c4f6af,3417-e2d71d57-a14e-4886-a011-78e7d5243b0a,enjoyable,1,10925,48860.5,57207,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,5,5,5,2,0,0,3,tutorial
6790957096019241f9c4f6ac,0073-f83ee842-19f5-465a-b573-e5e1ecff0e2f,enjoyable,1,18053,84752.20000001788,74361,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,6,6,5,2,0,0,3,tutorial
6790957096019241f9c4f6a1,2674-76bec893-9fbd-48b7-828b-b9c9de86842c,enjoyable,3,30394,102852.79999923706,131231,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,18,18,17,6,0,0,5,tutorial
6790957196019241f9c4f6af,3417-e2d71d57-a14e-4886-a011-78e7d5243b0a,enjoyable,2,29404,60101.800000000745,86922,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,13,12,11,3,0,1,4,tutorial
6790957096019241f9c4f6ac,0073-f83ee842-19f5-465a-b573-e5e1ecff0e2f,enjoyable,2,33041,103109.90000000596,107707,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,18,14,14,3,0,4,4,tutorial
6790957196019241f9c4f6b1,2096-7b258598-c574-41c5-91e0-04017b003087,enjoyable,1,40878,54567.0,92010,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,31,30,22,5,1,0,3,tutorial
6790957196019241f9c4f6af,3417-e2d71d57-a14e-4886-a011-78e7d5243b0a,enjoyable,3,19097,89817.09999999776,106336,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,17,17,17,6,0,0,5,tutorial
6790957096019241f9c4f6aa,7257-dc1e2b62-17ca-461f-855b-90b81c213649,enjoyable,1,25289,102162.79999995232,126959,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,5,5,5,2,0,0,3,tutorial
6790957096019241f9c4f6a7,7311-a30685b7-505c-4139-9434-cff4b405d7c3,enjoyable,1,20403,123503.89999961853,141987,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,5,5,5,2,0,0,3,tutorial
6790957196019241f9c4f6b2,2051-048c77d5-64d0-4bde-8506-8da401452696,enjoyable,1,45481,79773.0,110922,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,32,23,17,5,1,8,3,tutorial
6790957196019241f9c4f6b0,1806-1198a39d-5416-459a-b5bf-d805efb81190,enjoyable,1,50839,79817.09999990463,127320,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,12,9,6,2,2,1,3,tutorial
6790957096019241f9c4f6aa,7257-dc1e2b62-17ca-461f-855b-90b81c213649,enjoyable,2,22823,127764.79999995232,150085,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,10,10,10,2,0,0,4,tutorial
6790957196019241f9c4f6b2,2051-048c77d5-64d0-4bde-8506-8da401452696,enjoyable,2,16902,125560.09999999404,128129,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,10,10,10,2,0,0,4,tutorial
6790957096019241f9c4f6a3,7265-ac3cd1ef-b982-4f2e-af41-d56368ae6edf,enjoyable,1,24479,163094.0,182158,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,5,5,5,2,0,0,3,tutorial
6790957096019241f9c4f6ac,0073-f83ee842-19f5-465a-b573-e5e1ecff0e2f,enjoyable,3,47083,136456.30000001192,155094,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,34,34,33,6,0,0,5,tutorial
6790957096019241f9c4f6a7,7311-a30685b7-505c-4139-9434-cff4b405d7c3,enjoyable,2,28641,144225.39999961853,170935,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,18,17,17,4,1,0,4,tutorial
6790957196019241f9c4f6b2,2051-048c77d5-64d0-4bde-8506-8da401452696,enjoyable,3,19321,142767.40000000596,147755,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,17,17,17,6,0,0,5,tutorial
6790957096019241f9c4f6aa,7257-dc1e2b62-17ca-461f-855b-90b81c213649,enjoyable,3,28017,150890.0,178420,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,18,18,17,6,0,0,5,tutorial
6790957096019241f9c4f6a6,0055-fdb3d639-30d2-43d6-a8b4-9c99d2c2e45e,enjoyable,1,14982,175592.5,187923,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,5,5,5,2,0,0,3,tutorial
6790957096019241f9c4f6a3,7265-ac3cd1ef-b982-4f2e-af41-d56368ae6edf,enjoyable,2,19036,187886.0,201501,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,10,10,10,2,0,0,4,tutorial
6790957196019241f9c4f6b8,8979-8f4a79ba-d6e6-4849-8b51-4a6c8dd83e79,difficult,1,12342,128758.60000000149,137509,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,5,5,5,2,0,0,3,tutorial
6790957096019241f9c4f6a0,0885-9d54908b-0065-4c7a-a372-20b29af57ac5,enjoyable,1,22800,210554.0,226920,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,6,6,6,2,0,0,3,tutorial
6790957096019241f9c4f6a6,0055-fdb3d639-30d2-43d6-a8b4-9c99d2c2e45e,enjoyable,2,22081,190878.40000009537,210307,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,10,10,10,2,0,0,4,tutorial
