project,experiment,iteration,stim_id,gameID,condition,study_phase,trialNum,stimuli_set,author_name,collection_name,level_name,width,height,layout,boxes,start_position.x,start_position.y,select_response,select_rt,rate_response,rate_rt,solveDuration,solved,boxesSolved,attempt_nInputEvents,attempt_nMovesAttempted,attempt_nMoved,attempt_nPushed,attempt_nRestart,attempt_nUndo
fun-puzzles,fun-puzzles-exp1,production2,6790957396019241f9c4f726,1538-8bc3347e-a05b-4830-8f2f-b972b8394798,enjoyable,test,1,C,david-w-skinner,Microban,17,6.0,7.0,"['#####', '# @ #', '#...#', '#$$$##', '#    #', '#    #', '######']","[{'x': 1, 'y': 3, 'state': '$'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",2.0,1.0,2.0,9392.40000000596,7.0,2856.0,60.0,1,3,68,66,63,18,2,0
fun-puzzles,fun-puzzles-exp1,production2,6790957296019241f9c4f6e2,6887-305e3de9-5a3d-440b-b1f4-895484a5471a,difficult,test,1,B,jacques-duthen,Sokogen-990602-Levels,6,8.0,7.0,"[' #####', '##   ###', '# .# $@#', '#  # # #', '# *  $.#', '#    ###', '######']","[{'x': 5, 'y': 2, 'state': '$'}, {'x': 2, 'y': 4, 'state': '*'}, {'x': 5, 'y': 4, 'state': '$'}]",6.0,2.0,5.0,15628.0,7.0,4500.0,93.0,1,3,203,200,175,26,3,0
fun-puzzles,fun-puzzles-exp1,production2,6790957296019241f9c4f6d9,9356-4aeb3a04-d09e-490a-a48e-4c7cfabc1b9f,enjoyable,test,1,B,david-w-skinner,Microban,33,7.0,7.0,"['#######', '#. #  #', '#  $  #', '#. $#@#', '#  $  #', '#. #  #', '#######']","[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 3, 'y': 4, 'state': '$'}]",5.0,3.0,0.0,2961.7999999970198,7.0,2514.0,242.0,1,3,386,376,358,96,10,0
fun-puzzles,fun-puzzles-exp1,production2,6790957396019241f9c4f704,3583-0c1eebd6-7644-4428-8c73-46af11f857b1,difficult,test,1,C,david-w-skinner,Microban,26,6.0,8.0,"[' #####', ' # @ #', ' #   #', '###$ #', '# ...#', '# $$ #', '###  #', '  ####']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 2, 'y': 5, 'state': '$'}, {'x': 3, 'y': 5, 'state': '$'}]",3.0,1.0,0.0,3355.8000000715256,6.0,3971.0,155.0,1,3,209,206,204,31,3,0
fun-puzzles,fun-puzzles-exp1,production2,6790957196019241f9c4f6c2,0197-9fdeb29b-4192-4575-b791-5130f9507781,difficult,test,1,B,david-w-skinner,Microban,33,7.0,7.0,"['#######', '#. #  #', '#  $  #', '#. $#@#', '#  $  #', '#. #  #', '#######']","[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 3, 'y': 4, 'state': '$'}]",5.0,3.0,0.0,4861.4000000059605,7.0,3096.0,,0,2,335,210,201,52,2,123
fun-puzzles,fun-puzzles-exp1,production2,6790957296019241f9c4f6f8,1741-ac288f05-0ac3-4e31-af82-4c7997828700,enjoyable,test,1,B,jacques-duthen,Sokogen-990602-Levels,39,9.0,7.0,"['######', '#    #', '# ## ##', '# . * ###', '## $ *  #', ' #  #  @#', ' ########']","[{'x': 4, 'y': 3, 'state': '*'}, {'x': 3, 'y': 4, 'state': '$'}, {'x': 5, 'y': 4, 'state': '*'}]",7.0,5.0,7.0,5618.000000000058,10.0,2334.0,211.0,1,3,201,200,197,27,1,0
fun-puzzles,fun-puzzles-exp1,production2,6790957296019241f9c4f6da,4897-5a26c60e-5648-445e-ae21-d65f66e49ddb,enjoyable,test,1,B,david-w-skinner,Microban,33,7.0,7.0,"['#######', '#. #  #', '#  $  #', '#. $#@#', '#  $  #', '#. #  #', '#######']","[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 3, 'y': 4, 'state': '$'}]",5.0,3.0,0.0,2257.699999809265,1.0,1741.0,,0,2,445,412,378,74,8,25
fun-puzzles,fun-puzzles-exp1,production2,6790957396019241f9c4f723,6374-50e46c60-f1e3-40c4-ac6c-52e6400f157a,enjoyable,test,1,C,jacques-duthen,Sokogen-990602-Levels,41,9.0,7.0,"['######', '#    #', '# ## ##', '# .$@.###', '## $$   #', ' #  #.  #', ' ########']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 3, 'y': 4, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",4.0,3.0,1.0,12685.40000000596,8.0,2711.0,207.0,1,3,196,193,175,30,3,0
fun-puzzles,fun-puzzles-exp1,production2,6790957196019241f9c4f6cc,1474-87e7e68f-60a7-4c31-85fa-412d35d0eb14,enjoyable,test,1,B,david-w-skinner,Microban,33,7.0,7.0,"['#######', '#. #  #', '#  $  #', '#. $#@#', '#  $  #', '#. #  #', '#######']","[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 3, 'y': 4, 'state': '$'}]",5.0,3.0,0.0,1447.800000011921,1.0,12128.0,,0,2,543,530,482,109,11,2
fun-puzzles,fun-puzzles-exp1,production2,6790957296019241f9c4f6f8,1741-ac288f05-0ac3-4e31-af82-4c7997828700,enjoyable,test,2,B,jacques-duthen,Dimitri-and-Yorick,37,6.0,6.0,"['######', '# @$.#', '# $$.#', '#  #.#', '#    #', '######']","[{'x': 3, 'y': 1, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}]",2.0,1.0,3.0,3984.0,10.0,2193.0,46.0,1,3,65,65,65,11,0,0
fun-puzzles,fun-puzzles-exp1,production2,6790957396019241f9c4f723,6374-50e46c60-f1e3-40c4-ac6c-52e6400f157a,enjoyable,test,2,C,david-w-skinner,Microban,26,6.0,8.0,"[' #####', ' # @ #', ' #   #', '###$ #', '# ...#', '# $$ #', '###  #', '  ####']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 2, 'y': 5, 'state': '$'}, {'x': 3, 'y': 5, 'state': '$'}]",3.0,1.0,0.0,18567.10000000894,7.0,4529.0,46.0,1,3,53,53,51,10,0,0
fun-puzzles,fun-puzzles-exp1,production2,6790957296019241f9c4f6e0,1656-913b0968-c28e-4a2e-8737-14b1490ed06a,difficult,test,1,B,david-w-skinner,Microban,33,7.0,7.0,"['#######', '#. #  #', '#  $  #', '#. $#@#', '#  $  #', '#. #  #', '#######']","[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 3, 'y': 4, 'state': '$'}]",5.0,3.0,0.0,4369.0,10.0,1987.0,,0,2,334,304,275,62,4,26
fun-puzzles,fun-puzzles-exp1,production2,6790957296019241f9c4f6fa,9136-8cbc5040-9625-44e0-b69b-2ef036f4f20f,enjoyable,test,1,B,david-w-skinner,Microban,33,7.0,7.0,"['#######', '#. #  #', '#  $  #', '#. $#@#', '#  $  #', '#. #  #', '#######']","[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 3, 'y': 4, 'state': '$'}]",5.0,3.0,0.0,1995.7999999821186,4.0,2913.0,,0,2,263,256,250,53,6,1
fun-puzzles,fun-puzzles-exp1,production2,6790957396019241f9c4f726,1538-8bc3347e-a05b-4830-8f2f-b972b8394798,enjoyable,test,2,C,aymeric-du-peloux,Microcosmos,28,9.0,7.0,"['     ####', '    ##  #', '   ## . #', '#### $  #', '# $ $.@##', '#  .  ##', '#######']","[{'x': 5, 'y': 3, 'state': '$'}, {'x': 2, 'y': 4, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",6.0,4.0,4.0,4397.699999988079,2.0,1109.0,,0,2,426,409,383,72,15,2
fun-puzzles,fun-puzzles-exp1,production2,6790957196019241f9c4f6c7,5679-2eb66594-d556-4255-b4eb-16841c4b4f8c,enjoyable,test,1,B,david-w-skinner,Microban,33,7.0,7.0,"['#######', '#. #  #', '#  $  #', '#. $#@#', '#  $  #', '#. #  #', '#######']","[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 3, 'y': 4, 'state': '$'}]",5.0,3.0,0.0,3770.100000023842,1.0,3982.0,,0,2,345,324,292,68,6,15
fun-puzzles,fun-puzzles-exp1,production2,6790957396019241f9c4f704,3583-0c1eebd6-7644-4428-8c73-46af11f857b1,difficult,test,2,C,jacques-duthen,Sokogen-990602-Levels,41,9.0,7.0,"['######', '#    #', '# ## ##', '# .$@.###', '## $$   #', ' #  #.  #', ' ########']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 3, 'y': 4, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",4.0,3.0,1.0,2034.1000000238419,6.0,4258.0,144.0,1,3,180,177,163,28,3,0
fun-puzzles,fun-puzzles-exp1,production2,6790957396019241f9c4f723,6374-50e46c60-f1e3-40c4-ac6c-52e6400f157a,enjoyable,test,3,C,david-w-skinner,Microban,17,6.0,7.0,"['#####', '# @ #', '#...#', '#$$$##', '#    #', '#    #', '######']","[{'x': 1, 'y': 3, 'state': '$'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",2.0,1.0,2.0,1714.0,9.0,2963.0,65.0,1,3,57,56,54,12,1,0
fun-puzzles,fun-puzzles-exp1,production2,6790957196019241f9c4f6c2,0197-9fdeb29b-4192-4575-b791-5130f9507781,difficult,test,2,B,jacques-duthen,Sokogen-990602-Levels,19,6.0,6.0,"['######', '#@  .#', '#$$$ #', '#. # #', '#  . #', '######']","[{'x': 1, 'y': 2, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}]",1.0,1.0,1.0,1043.199999988079,5.0,1543.0,180.0,1,3,164,124,118,31,2,38
fun-puzzles,fun-puzzles-exp1,production2,6790957296019241f9c4f6fa,9136-8cbc5040-9625-44e0-b69b-2ef036f4f20f,enjoyable,test,2,B,jacques-duthen,Sokogen-990602-Levels,19,6.0,6.0,"['######', '#@  .#', '#$$$ #', '#. # #', '#  . #', '######']","[{'x': 1, 'y': 2, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}]",1.0,1.0,1.0,1713.0999999940395,10.0,906.0,63.0,1,3,79,78,77,12,1,0
fun-puzzles,fun-puzzles-exp1,production2,6790957296019241f9c4f6f8,1741-ac288f05-0ac3-4e31-af82-4c7997828700,enjoyable,test,3,B,jacques-duthen,Sokogen-990602-Levels,17,7.0,7.0,"['#####', '#@  ###', '# $$$ #', '## ...#', '#   # #', '#     #', '#######']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 4, 'y': 2, 'state': '$'}]",1.0,1.0,2.0,2483.0,10.0,1661.0,107.0,1,3,71,69,69,16,1,1
fun-puzzles,fun-puzzles-exp1,production2,6790957296019241f9c4f6df,6469-a0cb9ceb-0ad2-490e-9b7f-0d93c5bee7e7,difficult,test,1,B,david-w-skinner,Microban,33,7.0,7.0,"['#######', '#. #  #', '#  $  #', '#. $#@#', '#  $  #', '#. #  #', '#######']","[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 3, 'y': 4, 'state': '$'}]",5.0,3.0,0.0,9675.5,10.0,5340.0,,0,2,208,196,181,44,3,9
fun-puzzles,fun-puzzles-exp1,production2,6790957196019241f9c4f6d4,5660-48f2c232-3d36-40fe-97a4-a4ae1c35d022,enjoyable,test,1,B,david-w-skinner,Microban,33,7.0,7.0,"['#######', '#. #  #', '#  $  #', '#. $#@#', '#  $  #', '#. #  #', '#######']","[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 3, 'y': 4, 'state': '$'}]",5.0,3.0,0.0,4073.699999988079,7.0,2540.0,187.0,1,3,279,239,232,43,3,37
fun-puzzles,fun-puzzles-exp1,production2,6790957396019241f9c4f704,3583-0c1eebd6-7644-4428-8c73-46af11f857b1,difficult,test,3,C,david-w-skinner,Microban,17,6.0,7.0,"['#####', '# @ #', '#...#', '#$$$##', '#    #', '#    #', '######']","[{'x': 1, 'y': 3, 'state': '$'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",2.0,1.0,2.0,862.5,3.0,2709.0,54.0,1,3,64,61,60,16,3,0
fun-puzzles,fun-puzzles-exp1,production2,6790957396019241f9c4f723,6374-50e46c60-f1e3-40c4-ac6c-52e6400f157a,enjoyable,test,4,C,jacques-duthen,Sokogen-990602-Levels,14,7.0,7.0,"['######', '#  . #', '# #. ##', '#  .  #', '# $$$ #', '#  # @#', '#######']","[{'x': 2, 'y': 4, 'state': '$'}, {'x': 3, 'y': 4, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",5.0,5.0,3.0,1600.1000000089407,7.0,1258.0,41.0,1,3,61,61,55,10,0,0
fun-puzzles,fun-puzzles-exp1,production2,6790957396019241f9c4f71a,7657-b3cbe756-aa02-445e-9eb9-8c90a19dae77,enjoyable,test,1,C,david-w-skinner,Microban,26,6.0,8.0,"[' #####', ' # @ #', ' #   #', '###$ #', '# ...#', '# $$ #', '###  #', '  ####']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 2, 'y': 5, 'state': '$'}, {'x': 3, 'y': 5, 'state': '$'}]",3.0,1.0,0.0,3540.0,8.0,3287.0,,0,1,169,141,133,32,6,22
fun-puzzles,fun-puzzles-exp1,production2,6790957396019241f9c4f702,2295-86d91154-0064-4d6b-b4a4-c6cb00d581b4,enjoyable,test,1,B,david-w-skinner,Microban,48,8.0,8.0,"['######', '#  @ #', '#  # ##', '# .#  ##', '# .$$$ #', '# .#   #', '####   #', '   #####']","[{'x': 3, 'y': 4, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}, {'x': 5, 'y': 4, 'state': '$'}]",3.0,1.0,6.0,8119.900000035763,8.0,1734.0,205.0,1,3,198,187,178,28,1,10
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f72e,1285-db1f8373-871e-4b81-9f93-d729dfad7d7c,difficult,test,1,C,jacques-duthen,Sokogen-990602-Levels,41,9.0,7.0,"['######', '#    #', '# ## ##', '# .$@.###', '## $$   #', ' #  #.  #', ' ########']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 3, 'y': 4, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",4.0,3.0,1.0,4117.200000047684,8.0,4093.0,285.0,1,3,304,274,258,62,3,27
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f730,6316-28f6e151-fbef-4457-8648-303ac6890041,difficult,test,1,C,david-w-skinner,Microban,26,6.0,8.0,"[' #####', ' # @ #', ' #   #', '###$ #', '# ...#', '# $$ #', '###  #', '  ####']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 2, 'y': 5, 'state': '$'}, {'x': 3, 'y': 5, 'state': '$'}]",3.0,1.0,0.0,8347.100000000559,2.0,5998.0,102.0,1,3,59,56,55,11,0,3
fun-puzzles,fun-puzzles-exp1,production2,6790957296019241f9c4f6d9,9356-4aeb3a04-d09e-490a-a48e-4c7cfabc1b9f,enjoyable,test,2,B,jacques-duthen,Sokogen-990602-Levels,19,6.0,6.0,"['######', '#@  .#', '#$$$ #', '#. # #', '#  . #', '######']","[{'x': 1, 'y': 2, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}]",1.0,1.0,1.0,1084.8000000044703,3.0,2983.0,,0,2,357,329,307,63,16,12
fun-puzzles,fun-puzzles-exp1,production2,6790957196019241f9c4f6d3,0422-3d2e26b2-9a76-4eb3-8c1c-c14c1becf1fd,enjoyable,test,1,B,jacques-duthen,Sokogen-990602-Levels,17,7.0,7.0,"['#####', '#@  ###', '# $$$ #', '## ...#', '#   # #', '#     #', '#######']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 4, 'y': 2, 'state': '$'}]",1.0,1.0,2.0,10549.200000017881,10.0,5130.0,259.0,1,3,160,109,108,32,0,51
fun-puzzles,fun-puzzles-exp1,production2,6790957196019241f9c4f6c4,7788-77f59dbf-40bb-4e82-950f-edded9543d4d,difficult,test,1,B,david-w-skinner,Microban,33,7.0,7.0,"['#######', '#. #  #', '#  $  #', '#. $#@#', '#  $  #', '#. #  #', '#######']","[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 3, 'y': 4, 'state': '$'}]",5.0,3.0,0.0,19064.5,10.0,4645.0,,0,2,107,104,94,23,3,0
fun-puzzles,fun-puzzles-exp1,production2,6790957296019241f9c4f6fa,9136-8cbc5040-9625-44e0-b69b-2ef036f4f20f,enjoyable,test,3,B,jacques-duthen,Sokogen-990602-Levels,17,7.0,7.0,"['#####', '#@  ###', '# $$$ #', '## ...#', '#   # #', '#     #', '#######']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 4, 'y': 2, 'state': '$'}]",1.0,1.0,2.0,3687.7999999821186,10.0,1811.0,100.0,1,3,92,90,89,22,2,0
fun-puzzles,fun-puzzles-exp1,production2,6790957296019241f9c4f6d7,0344-4f03bfaf-e409-4afe-88af-af09b39d978b,enjoyable,test,1,B,david-w-skinner,Microban,33,7.0,7.0,"['#######', '#. #  #', '#  $  #', '#. $#@#', '#  $  #', '#. #  #', '#######']","[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 3, 'y': 4, 'state': '$'}]",5.0,3.0,0.0,2015.0,1.0,2477.0,,0,2,431,336,296,64,6,89
fun-puzzles,fun-puzzles-exp1,production2,6790957396019241f9c4f704,3583-0c1eebd6-7644-4428-8c73-46af11f857b1,difficult,test,4,C,jacques-duthen,Sokogen-990602-Levels,14,7.0,7.0,"['######', '#  . #', '# #. ##', '#  .  #', '# $$$ #', '#  # @#', '#######']","[{'x': 2, 'y': 4, 'state': '$'}, {'x': 3, 'y': 4, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",5.0,5.0,3.0,1119.1999999284744,6.0,1088.0,91.0,1,3,171,167,160,24,2,2
fun-puzzles,fun-puzzles-exp1,production2,6790957296019241f9c4f6f7,8273-1e724496-a510-4044-8b65-2c0c58f341e6,enjoyable,test,1,B,david-w-skinner,Microban,33,7.0,7.0,"['#######', '#. #  #', '#  $  #', '#. $#@#', '#  $  #', '#. #  #', '#######']","[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 3, 'y': 4, 'state': '$'}]",5.0,3.0,0.0,2141.7999999970198,2.0,2072.0,,0,2,378,355,327,77,7,16
fun-puzzles,fun-puzzles-exp1,production2,6790957196019241f9c4f6d4,5660-48f2c232-3d36-40fe-97a4-a4ae1c35d022,enjoyable,test,2,B,jacques-duthen,Sokogen-990602-Levels,19,6.0,6.0,"['######', '#@  .#', '#$$$ #', '#. # #', '#  . #', '######']","[{'x': 1, 'y': 2, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}]",1.0,1.0,1.0,1051.0,8.0,1407.0,103.0,1,3,135,122,119,17,1,12
fun-puzzles,fun-puzzles-exp1,production2,6790957296019241f9c4f6df,6469-a0cb9ceb-0ad2-490e-9b7f-0d93c5bee7e7,difficult,test,2,B,jacques-duthen,Sokogen-990602-Levels,19,6.0,6.0,"['######', '#@  .#', '#$$$ #', '#. # #', '#  . #', '######']","[{'x': 1, 'y': 2, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}]",1.0,1.0,1.0,3919.1999999284744,4.0,5782.0,94.0,1,3,66,65,60,11,0,1
fun-puzzles,fun-puzzles-exp1,production2,6790957196019241f9c4f6cb,0464-aae0a733-1ac6-4a9c-b3a3-e00c87067124,enjoyable,test,1,B,david-w-skinner,Microban,33,7.0,7.0,"['#######', '#. #  #', '#  $  #', '#. $#@#', '#  $  #', '#. #  #', '#######']","[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 3, 'y': 4, 'state': '$'}]",5.0,3.0,0.0,7945.10000000149,9.0,7953.0,,0,2,166,162,155,36,4,0
fun-puzzles,fun-puzzles-exp1,production2,6790957296019241f9c4f6da,4897-5a26c60e-5648-445e-ae21-d65f66e49ddb,enjoyable,test,2,B,jacques-duthen,Sokogen-990602-Levels,19,6.0,6.0,"['######', '#@  .#', '#$$$ #', '#. # #', '#  . #', '######']","[{'x': 1, 'y': 2, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}]",1.0,1.0,1.0,1998.2999997138977,1.0,919.0,,0,2,277,267,238,22,6,4
fun-puzzles,fun-puzzles-exp1,production2,6790957296019241f9c4f6e2,6887-305e3de9-5a3d-440b-b1f4-895484a5471a,difficult,test,2,B,jacques-duthen,Sokogen-990602-Levels,39,9.0,7.0,"['######', '#    #', '# ## ##', '# . * ###', '## $ *  #', ' #  #  @#', ' ########']","[{'x': 4, 'y': 3, 'state': '*'}, {'x': 3, 'y': 4, 'state': '$'}, {'x': 5, 'y': 4, 'state': '*'}]",7.0,5.0,7.0,3392.699999809265,10.0,1730.0,,0,2,325,291,260,51,8,26
fun-puzzles,fun-puzzles-exp1,production2,6790957296019241f9c4f6fa,9136-8cbc5040-9625-44e0-b69b-2ef036f4f20f,enjoyable,test,4,B,jacques-duthen,Dimitri-and-Yorick,37,6.0,6.0,"['######', '# @$.#', '# $$.#', '#  #.#', '#    #', '######']","[{'x': 3, 'y': 1, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}]",2.0,1.0,3.0,834.0,10.0,3005.0,43.0,1,3,57,56,55,10,1,0
fun-puzzles,fun-puzzles-exp1,production2,6790957196019241f9c4f6cf,3479-e1ebba87-cd94-4abc-beb9-41a7eeb22874,enjoyable,test,1,B,jacques-duthen,Sokogen-990602-Levels,39,9.0,7.0,"['######', '#    #', '# ## ##', '# . * ###', '## $ *  #', ' #  #  @#', ' ########']","[{'x': 4, 'y': 3, 'state': '*'}, {'x': 3, 'y': 4, 'state': '$'}, {'x': 5, 'y': 4, 'state': '*'}]",7.0,5.0,7.0,6748.899999976158,2.0,2025.0,,0,2,250,245,190,38,4,1
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f739,4729-f3e3b67e-3da4-4372-bbc9-f1371b718bf0,difficult,test,1,C,david-w-skinner,Microban,26,6.0,8.0,"[' #####', ' # @ #', ' #   #', '###$ #', '# ...#', '# $$ #', '###  #', '  ####']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 2, 'y': 5, 'state': '$'}, {'x': 3, 'y': 5, 'state': '$'}]",3.0,1.0,0.0,1772.5,3.0,5373.0,146.0,1,3,221,140,128,26,1,80
fun-puzzles,fun-puzzles-exp1,production2,6790957296019241f9c4f6e4,0043-c146f09f-8bb2-4ccc-9577-9363bf3422c1,difficult,test,1,B,jacques-duthen,Sokogen-990602-Levels,19,6.0,6.0,"['######', '#@  .#', '#$$$ #', '#. # #', '#  . #', '######']","[{'x': 1, 'y': 2, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}]",1.0,1.0,1.0,10025.699999999255,3.0,4548.0,61.0,1,3,67,66,62,11,0,1
fun-puzzles,fun-puzzles-exp1,production2,6790957196019241f9c4f6d4,5660-48f2c232-3d36-40fe-97a4-a4ae1c35d022,enjoyable,test,3,B,jacques-duthen,Sokogen-990602-Levels,17,7.0,7.0,"['#####', '#@  ###', '# $$$ #', '## ...#', '#   # #', '#     #', '#######']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 4, 'y': 2, 'state': '$'}]",1.0,1.0,2.0,1020.8999999761581,9.0,1453.0,61.0,1,3,87,82,81,17,1,4
fun-puzzles,fun-puzzles-exp1,production2,6790957296019241f9c4f6f8,1741-ac288f05-0ac3-4e31-af82-4c7997828700,enjoyable,test,4,B,david-w-skinner,Microban,48,8.0,8.0,"['######', '#  @ #', '#  # ##', '# .#  ##', '# .$$$ #', '# .#   #', '####   #', '   #####']","[{'x': 3, 'y': 4, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}, {'x': 5, 'y': 4, 'state': '$'}]",3.0,1.0,6.0,2239.0,10.0,5797.0,94.0,1,3,106,105,105,21,1,0
fun-puzzles,fun-puzzles-exp1,production2,6790957296019241f9c4f6d9,9356-4aeb3a04-d09e-490a-a48e-4c7cfabc1b9f,enjoyable,test,3,B,jacques-duthen,Sokogen-990602-Levels,17,7.0,7.0,"['#####', '#@  ###', '# $$$ #', '## ...#', '#   # #', '#     #', '#######']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 4, 'y': 2, 'state': '$'}]",1.0,1.0,2.0,910.8999999985099,7.0,1338.0,122.0,1,3,123,113,110,32,4,6
fun-puzzles,fun-puzzles-exp1,production2,6790957196019241f9c4f6cc,1474-87e7e68f-60a7-4c31-85fa-412d35d0eb14,enjoyable,test,2,B,jacques-duthen,Sokogen-990602-Levels,19,6.0,6.0,"['######', '#@  .#', '#$$$ #', '#. # #', '#  . #', '######']","[{'x': 1, 'y': 2, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}]",1.0,1.0,1.0,29948.899999976158,1.0,1362.0,,0,2,350,333,302,57,16,1
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f73b,9531-ccb6fcec-5b3b-4713-a98b-0857c6d36db3,difficult,test,1,C,david-w-skinner,Microban,26,6.0,8.0,"[' #####', ' # @ #', ' #   #', '###$ #', '# ...#', '# $$ #', '###  #', '  ####']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 2, 'y': 5, 'state': '$'}, {'x': 3, 'y': 5, 'state': '$'}]",3.0,1.0,0.0,23980.09999999404,6.0,6531.0,102.0,1,3,76,60,57,12,0,16
fun-puzzles,fun-puzzles-exp1,production2,6790957196019241f9c4f6c2,0197-9fdeb29b-4192-4575-b791-5130f9507781,difficult,test,3,B,jacques-duthen,Sokogen-990602-Levels,17,7.0,7.0,"['#####', '#@  ###', '# $$$ #', '## ...#', '#   # #', '#     #', '#######']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 4, 'y': 2, 'state': '$'}]",1.0,1.0,2.0,1125.800000011921,4.0,2093.0,220.0,1,3,116,104,104,32,4,8
fun-puzzles,fun-puzzles-exp1,production2,6790957296019241f9c4f6e0,1656-913b0968-c28e-4a2e-8737-14b1490ed06a,difficult,test,2,B,jacques-duthen,Sokogen-990602-Levels,19,6.0,6.0,"['######', '#@  .#', '#$$$ #', '#. # #', '#  . #', '######']","[{'x': 1, 'y': 2, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}]",1.0,1.0,1.0,2042.0000000001164,9.0,2223.0,258.0,1,3,378,351,291,64,10,17
